"","ID","GB_ACC","Representative.Public.ID","Gene.Title","Gene.Symbol","ENTREZ_GENE_ID","GSM9098","GSM9099","GSM9100","GSM9101","GSM9102"
"15255","215882_at","AK025247","AK025247","centrosomal protein 152kDa","CEP152","22995","22.2","7.2","5","31.3","11.4"
"15256","215883_at","AK022326","AK022326","catenin (cadherin-associated protein), alpha 1, 102kDa","CTNNA1","1495","139.2","106.9","75.1","106","67.6"
"15257","215884_s_at","AK001029","AK001029","ubiquilin 2","UBQLN2","29978","197.3","140.1","145.2","204","206.6"
"15258","215885_at","BF184274","BF184274","synovial sarcoma, X breakpoint 2B","SSX2B","727837","16.4","8.2","15.9","14.1","19.7"
"15259","215886_x_at","AF022790","AF022790","ubiquitin specific peptidase 12","USP12","219333","17.2","25.6","18.4","9.1","11.4"
"15260","215887_at","AK027128","AK027128","zinc finger protein 277","ZNF277","11179","62.4","76.6","26.3","29.3","46.3"
"15261","215888_at","AK026889","AK026889","PDS5, regulator of cohesion maintenance, homolog B (S. cerevisiae)","PDS5B","23047","53.6","107.8","74.1","86.4","87.6"
"15262","215889_at","X15217","X15217","SKI-like proto-oncogene","SKIL","6498","11","3.1","6.1","5.5","4.2"
"15263","215890_at","X61094","X61094","GM2 ganglioside activator","GM2A","2760","22.1","9.2","19.2","56.9","13.3"
"15264","215891_s_at","X61094","X61094","GM2 ganglioside activator","GM2A","2760","29.8","31.1","31.4","40","89.2"
"15265","215892_at","AK021474","AK021474","zinc finger protein 440","ZNF440","126070","12.3","26.7","20.1","26","19.2"
"15266","215893_x_at","AF339787","AF339787","","","","14.6","16.1","24.1","8.4","16.6"
"15267","215894_at","AI460323","AI460323","prostaglandin D2 receptor (DP)","PTGDR","5729","13.8","28.1","15","18.7","13.2"
"15268","215895_x_at","AK022061","AK022061","perilipin 2","PLIN2","123","52.4","63","44","95.8","66.1"
"15269","215896_at","AU144277","AU144277","","","","34.9","7","18.8","32.8","31"
"15270","215897_at","AF283769","AF283769","mediator complex subunit 25","MED25","81857","25.4","20.5","20.4","30.2","11.3"
"15271","215898_at","AK021879","AK021879","tubulin tyrosine ligase-like family, member 5","TTLL5","23093","38.2","18.7","25.9","26","27.1"
"15272","215899_at","AK022331","AK022331","","","","74.4","44.5","36.6","41","35.2"
"15273","215900_at","AK022331","AK022331","","","","61.2","67.1","33.7","33.9","60.2"
"15274","215901_at","X68011","X68011","zinc finger protein 81","ZNF81","347344","36.1","24.4","6.9","33.7","15.9"
"15275","215902_at","AF009267","AF009267","","","","66.5","2.6","22","32.3","20.9"
"15276","215903_s_at","BE786598","BE786598","microtubule associated serine/threonine kinase 2","MAST2","23139","227.2","351.1","323.1","228.2","248.6"
"15277","215904_at","AL049698","AL049698","myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 4","MLLT4","4301","38.8","22.7","10.4","17.1","20.5"
"15278","215905_s_at","AL157420","AL157420","small nuclear ribonucleoprotein 40kDa (U5)","SNRNP40","9410","88.7","189.7","166.4","186.4","120.7"
"15279","215906_at","S65921","S65921","immunoglobulin kappa chain complex","Igk","243469","82.1","39.8","6","35.5","49.9"
"15280","215907_at","AK027193","AK027193","","","","122.2","107.8","45.1","97.2","64.7"
"15281","215908_at","AF009267","AF009267","","","","8.4","9.9","22.2","6.6","5"
"15282","215909_x_at","AL157418","AL157418","misshapen-like kinase 1","MINK1","50488","118.1","84.4","113.1","77.9","92.6"
"15283","215910_s_at","AL137000","AL137000","fibronectin type III domain containing 3A","FNDC3A","22862","81.4","123.4","60.6","63","52.6"
"15284","215911_x_at","AW615612","AW615612","ATPase, Ca++ transporting, plasma membrane 3","ATP2B3","492","16","29","6.5","10.2","16.6"
"15285","215912_at","AA758795","AA758795","guanine nucleotide binding protein (G protein), alpha activating activity polypeptide O","GNAO1","2775","2.3","2","3.2","1.3","1.2"
"15286","215913_s_at","AK023668","AK023668","GULP, engulfment adaptor PTB domain containing 1","GULP1","51454","158.4","173.4","178.4","92.6","93.1"
"15287","215914_at","AK000864","AK000864","","","","26.2","28.1","2.6","15.5","14.9"
"15288","215915_at","AK023668","AK023668","GULP, engulfment adaptor PTB domain containing 1","GULP1","51454","16.2","3.9","17.4","22.6","13.4"
"15289","215916_at","AL157418","AL157418","cholinergic receptor, nicotinic, epsilon (muscle)","CHRNE","1145","41.5","50.6","57.4","54.2","50.7"
"15290","215917_at","AL049037","AL049037","RAD21-like 1 (S. pombe)","RAD21L1","642636","12.6","2.1","2.9","15.4","1.1"
"15291","215918_s_at","AA131826","AA131826","spectrin, beta, non-erythrocytic 1","SPTBN1","6711","112.2","44.7","38.5","82.1","78.7"
"15292","215919_s_at","BC000200","BC000200","mitochondrial ribosomal protein S11","MRPS11","64963","2.8","21.9","16.3","23","23"
"15293","215920_s_at","AC002544","AC002544","nuclear pore complex interacting protein family, member A1 /// nuclear pore complex interacting protein family, member A5 /// nuclear pore complex interacting protein family, member B15 /// nuclear pore complex interacting protein family, member B3 /// nuclear pore complex interacting protein family, member B6 /// pyridoxal-dependent decarboxylase domain containing 2, pseudogene","NPIPA1 /// NPIPA5 /// NPIPB15 /// NPIPB3 /// NPIPB6 /// PDXDC2P","9284 /// 23117 /// 283970 /// 440348 /// 728741 /// 100288332","104.1","126.1","113.5","90.7","97.2"
"15294","215921_at","AC002544","AC002544","nuclear pore complex interacting protein family, member A5 /// nuclear pore complex interacting protein family, member B3 /// nuclear pore complex interacting protein family, member B6 /// nuclear pore complex interacting protein family, member B8","NPIPA5 /// NPIPB3 /// NPIPB6 /// NPIPB8","23117 /// 728734 /// 728741 /// 100288332","88.3","50.3","28.6","109.7","84.9"
"15295","215922_at","AL049259","AL049259","RALBP1 associated Eps domain containing 1","REPS1","85021","10.5","3.5","3.8","37.4","12.6"
"15296","215923_s_at","AK023421","AK023421","pleckstrin and Sec7 domain containing 4","PSD4","23550","3.5","5.9","4.1","5.8","4.2"
"15297","215924_at","AK022102","AK022102","","","","0.2","1.3","2","5","4.9"
"15298","215925_s_at","AF283777","AF283777","CD72 molecule","CD72","971","2.2","10.6","19.2","16.1","17.1"
"15299","215926_x_at","AK023513","AK023513","small nuclear RNA activating complex, polypeptide 4, 190kDa","SNAPC4","6621","36.3","14.6","45.6","91","50.7"
"15300","215927_at","AV657604","AV657604","ADP-ribosylation factor guanine nucleotide-exchange factor 2 (brefeldin A-inhibited)","ARFGEF2","10564","16.9","19","11.9","8.2","10.1"
"15301","215928_at","AK022192","AK022192","","","","13","11.9","16.7","14","1.6"
"15302","215929_at","AL080132","AL080132","long intergenic non-protein coding RNA 837","LINC00837","100507605","2.5","1.2","0.9","9.5","1.7"
"15303","215930_s_at","U73682","U73682","CTAGE family, member 5","CTAGE5","4253","21.1","83.6","42.1","26.4","31.2"
"15304","215931_s_at","AV657604","AV657604","ADP-ribosylation factor guanine nucleotide-exchange factor 2 (brefeldin A-inhibited)","ARFGEF2","10564","5.9","32.7","27.1","27.1","34.4"
"15305","215932_at","AL031073","AL031073","melanoma antigen family C, 2","MAGEC2","51438","15.3","13.1","28.9","35.1","22.1"
"15306","215933_s_at","Z21533","Z21533","hematopoietically expressed homeobox","HHEX","3087","76.9","52","51.9","76.8","93.9"
"15307","215934_at","D16471","D16471","","","","3","2.1","4.4","4.3","2.1"
"15308","215935_at","AL080148","AL080148","SPATA31 subfamily A, member 1 /// SPATA31 subfamily A, member 3 /// SPATA31 subfamily A, member 5 /// SPATA31 subfamily A, member 6 /// SPATA31 subfamily A, member 7","SPATA31A1 /// SPATA31A3 /// SPATA31A5 /// SPATA31A6 /// SPATA31A7","26165 /// 389730 /// 647060 /// 727830 /// 727905","29","8.5","14.9","14.7","15.8"
"15309","215936_s_at","AK001657","AK001657","KIAA1033","KIAA1033","23325","50.8","38.7","48.8","86","93.7"
"15310","215937_at","U31099","U31099","prostaglandin D2 receptor (DP)","PTGDR","5729","6.9","0.9","1.7","2.3","1.1"
"15311","215938_s_at","AK001290","AK001290","phospholipase A2, group VI (cytosolic, calcium-independent)","PLA2G6","8398","59.1","45","57.9","51.2","45.7"
"15312","215939_at","AU148005","AU148005","","","","9.4","12.2","18.3","1.3","13"
"15313","215940_at","U80773","U80773","long intergenic non-protein coding RNA 1361","LINC01361","101927498","7.6","31.7","17.2","3.8","14.5"
"15314","215941_at","D16471","D16471","","","","37","5.3","7.3","32.2","4.4"
"15315","215942_s_at","BF973178","BF973178","G-2 and S-phase expressed 1","GTSE1","51512","3.4","5.4","3.5","4.6","3.3"
"15316","215943_at","AB051448","AB051448","KIAA1661 protein","KIAA1661","85375","27.5","4.4","10.5","6.1","2.7"
"15317","215944_at","U80773","U80773","long intergenic non-protein coding RNA 1361","LINC01361","101927498","21.2","5.6","16.1","13","1.9"
"15318","215945_s_at","BC005016","BC005016","tripartite motif containing 2","TRIM2","23321","109.6","118.9","60.9","81.6","70.2"
"15319","215946_x_at","AL022324","AL022324","immunoglobulin lambda-like polypeptide 3, pseudogene","IGLL3P","91353","92.3","103.7","69.2","65.8","102"
"15320","215947_s_at","AF090094","AF090094","family with sequence similarity 136, member A /// protein FAM136A-like","FAM136A /// LOC100287852","84908 /// 100287852","120.8","113.5","117.6","99.7","112.9"
"15321","215948_x_at","AI522311","AI522311","zinc finger, MYM-type 5","ZMYM5","9205","39.5","17.4","23.4","26.2","27"
"15322","215949_x_at","BF002659","BF002659","immunoglobulin heavy constant mu","IGHM","3507","8.3","11.7","10.8","4.3","6.3"
"15323","215951_at","AL137303","AL137303","","RP11-114H24.6","","63.6","34.9","35.1","70","59.2"
"15324","215952_s_at","AF090094","AF090094","ornithine decarboxylase antizyme 1","OAZ1","4946","886.1","891.4","1282.8","957.9","1137.8"
"15325","215953_at","AL050020","AL050020","SMG7 antisense RNA 1","SMG7-AS1","284649","7.9","8.8","5.1","18.7","12.9"
"15326","215954_s_at","AI200896","AI200896","cactin, spliceosome C complex subunit","CACTIN","58509","94.2","42.6","80.1","121.1","84"
"15327","215955_x_at","Y10388","Y10388","Rho GTPase activating protein 26","ARHGAP26","23092","2.8","20.3","1.5","2.7","2.5"
"15328","215956_at","AK022065","AK022065","","","","2.5","25.6","6.2","22.9","12.9"
"15329","215957_at","AV731367","AV731367","ubiquitin-conjugating enzyme E2D 1","UBE2D1","7321","13","3.3","11.4","10.3","3.6"
"15330","215958_at","AK022065","AK022065","","","","52.4","12.8","1.8","18.2","19.6"
"15331","215959_at","AK001131","AK001131","","","","56.1","34.1","10.4","48.7","34.8"
"15332","215960_at","AJ133127","AJ133127","solute carrier family 5 (glucose activated ion channel), member 4","SLC5A4","6527","10.9","13.2","1.6","6.3","7.9"
"15333","215961_at","BF530348","BF530348","coagulation factor XII (Hageman factor)","F12","2161","3.2","1.7","3.2","1.7","2.4"
"15334","215962_at","F10112","F10112","","","","1.7","1","5.8","2.7","3.4"
"15335","215963_x_at","Z98200","Z98200","ribosomal protein L3","RPL3","6122","7120.8","7817.5","6559.4","6425.4","5711.3"
"15336","215964_at","U80766","U80766","","","","2.8","2.7","3.8","13.9","5.5"
"15337","215965_at","AK022421","AK022421","","","","1","7.3","5.5","0.8","0.6"
"15338","215966_x_at","AA292874","AA292874","glycerol kinase 3 pseudogene","GK3P","2713","28.7","39.2","19.3","16.2","17.6"
"15339","215967_s_at","AL582804","AL582804","lymphocyte antigen 9","LY9","4063","4.8","11.5","39","28.7","3.3"
"15340","215968_at","AF055018","AF055018","","","","34.6","34.3","26.3","10.3","10.4"
"15341","215969_at","AL079289","AL079289","","","","4.2","15.9","1.9","26.8","12.2"
"15342","215970_at","AL122093","AL122093","POTE ankyrin domain family, member F pseudogene","LOC100130331","100130331","12.8","3.8","4.4","7.7","15"
"15343","215971_at","AK022120","AK022120","","","","35.4","10.2","33.8","18.2","16.7"
"15344","215972_at","AF070547","AF070547","prostate androgen-regulated transcript 1 (non-protein coding)","PART1","25859","17.2","15.5","120.5","36","8.4"
"15345","215973_at","AF036973","AF036973","HLA complex group 4B (non-protein coding)","HCG4B","80868","32.4","7.2","6.3","31","7.9"
"15346","215974_at","AF036973","AF036973","","","","76.2","6","40.9","9.5","19.1"
"15347","215975_x_at","X68285","X68285","GK antisense RNA 1 ///","GK-AS1 /// GK-AS1","","67.8","4.4","20.3","30.7","49.6"
"15348","215976_at","AU146945","AU146945","","","","25.8","14.9","16","26.8","1.3"
"15349","215977_x_at","X68285","X68285","glycerol kinase","GK","2710","18.4","9.4","5.7","4.1","6.4"
"15350","215978_x_at","AK021514","AK021514","zinc finger protein 721","ZNF721","170960","351.9","472.6","261.7","437.5","367.2"
"15351","215979_s_at","AK022999","AK022999","solute carrier family 7 (cationic amino acid transporter, y+ system), member 1","SLC7A1","6541","8.4","13.3","6.2","4.7","3.4"
"15352","215980_s_at","AF052128","AF052128","immunoglobulin mu binding protein 2","IGHMBP2","3508","38.2","52","25.7","41.1","43.8"
"15353","215981_at","AL137606","AL137606","uncharacterized LOC100505534","LOC100505534","100505534","2.1","16.7","24.9","2.1","3.4"
"15354","215982_s_at","AL049547","AL049547","decapping exoribonuclease","DXO","1797","126.5","170.6","95.7","74.1","88.7"
"15355","215983_s_at","D83768","D83768","UBX domain protein 8","UBXN8","7993","94.3","53.4","98.7","58","46.6"
"15356","215984_s_at","AL121845","AL121845","ADP-ribosylation factor related protein 1","ARFRP1","10139","56","75.9","93.2","86.4","70.4"
"15357","215985_at","X92110","X92110","HLA complex group 8 /// ZNRD1 antisense RNA 1","HCG8 /// ZNRD1-AS1","80862 /// 100507399","63.5","21","38.2","48.7","33.3"
"15358","215986_at","AU146999","AU146999","","","","22.1","24.6","4.6","24.3","18.4"
"15359","215987_at","AV654984","AV654984","Rap guanine nucleotide exchange factor (GEF) 2","RAPGEF2","9693","17.8","14.5","10.4","14.9","23.3"
"15360","215988_s_at","AL121981","AL121981","discs, large homolog 1 (Drosophila)","DLG1","1739","4","2.2","8.8","4.2","2.7"
"15361","215989_at","BE258133","BE258133","chromobox homolog 2","CBX2","84733","3.5","7.9","7","17.3","45.9"
"15362","215990_s_at","S67779","S67779","B-cell CLL/lymphoma 6","BCL6","604","212.5","218.9","151.4","233.9","161.5"
"15363","215991_s_at","AU121504","AU121504","ER membrane protein complex subunit 1","EMC1","23065","13.9","11.4","5.9","22.7","13.1"
"15364","215992_s_at","AL117397","AL117397","Rap guanine nucleotide exchange factor (GEF) 2","RAPGEF2","9693","41.1","10.2","22.6","29.6","33.7"
"15365","215993_at","AF070543","AF070543","","","","9.1","5.2","3.6","2.2","7.7"
"15366","215994_x_at","AK001196","AK001196","TBC1 domain family, member 9B (with GRAM domain)","TBC1D9B","23061","401.4","327","302.8","296.9","269.4"
"15367","215995_x_at","AU147598","AU147598","","","","50.5","27.2","14.1","22.2","10.9"
"15368","215996_at","AI446234","AI446234","","","","3.9","7.5","4.8","7.6","5.1"
"15369","215997_s_at","AV694732","AV694732","cullin 4B","CUL4B","8450","65.6","57.6","49.2","52.9","54.7"
"15370","215998_at","R38712","R38712","","","","5.6","30.8","1.4","18.7","5"
"15371","215999_at","U43383","U43383","CMT1A duplicated region transcript 1","CDRT1","374286","44.3","13.1","25.3","60.7","23.8"
"15372","216000_at","AA732995","AA732995","","","","4","5.4","15.8","3.8","1.7"
"15373","216001_at","AL023753","AL023753","PRAME family member 12","PRAMEF12","390999","21.8","8","27.8","52.6","10.2"
"15374","216002_at","AU147200","AU147200","","","","3.8","30.2","18.1","18.9","10.1"
"15375","216003_at","U43383","U43383","","AC005838.2","","5.2","6.5","3.5","25.6","2.3"
"15376","216004_s_at","AP001748","AP001748","PBX/knotted 1 homeobox 1","PKNOX1","5316","13.5","33.1","9.8","1","10.6"
"15377","216005_at","BF434846","BF434846","tenascin C","TNC","3371","277.1","491.3","732.8","100","204.1"
"15378","216006_at","AF070620","AF070620","","","","61.6","51.8","35.4","36.8","42"
"15379","216007_at","AF052176","AF052176","","","","1.6","3.5","2.3","12.3","6.4"
"15380","216008_s_at","AV694434","AV694434","ariadne RBR E3 ubiquitin protein ligase 2","ARIH2","10425","40.9","72.3","47.2","31.8","48.4"
"15381","216009_at","U92027","U92027","solute carrier family 39, member 9","SLC39A9","55334","56.7","11.7","6.8","37.9","29.7"
"15382","216010_x_at","D89324","D89324","fucosyltransferase 3 (galactoside 3(4)-L-fucosyltransferase, Lewis blood group)","FUT3","2525","26.7","2.4","2.9","27.5","5.9"
"15383","216011_at","U92027","U92027","solute carrier family 39, member 9","SLC39A9","55334","22.3","1.7","15.6","42.3","20.8"
"15384","216012_at","U43604","U43604","","","","72","32.4","73.4","64.4","41.6"
"15385","216013_at","AL034396","AL034396","zinc finger, X-linked, duplicated B","ZXDB","158586","54.9","37","19.9","7","27.5"
"15386","216014_s_at","AL034396","AL034396","zinc finger, X-linked, duplicated A /// zinc finger, X-linked, duplicated B","ZXDA /// ZXDB","7789 /// 158586","6","7.5","4","2","2.2"
"15387","216015_s_at","AK027194","AK027194","NLR family, pyrin domain containing 3","NLRP3","114548","5.5","5.9","4.4","2.3","2.7"
"15388","216016_at","AK027194","AK027194","NLR family, pyrin domain containing 3","NLRP3","114548","1.7","4.9","1.2","2.3","1.6"
"15389","216017_s_at","AJ011081","AJ011081","NGFI-A binding protein 2 (EGR1 binding protein 2)","NAB2","4665","95.6","56","112.1","25.5","47.9"
"15390","216018_at","AJ243936","AJ243936","ring finger protein 5, E3 ubiquitin protein ligase","RNF5","6048","9.6","8.1","2","11.2","5.2"
"15391","216019_x_at","AK021690","AK021690","microRNA 6716 /// pleckstrin homology-like domain, family B, member 1","MIR6716 /// PHLDB1","23187 /// 102466719","9.8","10.2","7.5","14.9","6.3"
"15392","216020_at","AL080107","AL080107","interferon induced with helicase C domain 1","IFIH1","64135","16","2.4","2.8","5.7","16.4"
"15393","216021_s_at","AW298713","AW298713","glycine receptor, alpha 3","GLRA3","8001","51.8","28.1","3","28.1","11.7"
"15394","216022_at","AL049278","AL049278","","","","16.9","18.1","29.1","25.7","10.9"
"15395","216023_at","AK026040","AK026040","lysine (K)-specific demethylase 4B","KDM4B","23030","6.4","6.7","2.6","3.2","3"
"15396","216024_at","AK023207","AK023207","dynamin 2","DNM2","1785","2.7","1.7","2.1","3.8","1.8"
"15397","216025_x_at","M21940","M21940","cytochrome P450, family 2, subfamily C, polypeptide 9","CYP2C9","1559","122.7","72.6","48.6","122.7","58.4"
"15398","216026_s_at","AL080203","AL080203","polymerase (DNA directed), epsilon, catalytic subunit","POLE","5426","44.7","48.3","52.8","16.4","24.7"
"15399","216027_at","AI005473","AI005473","thioredoxin-related transmembrane protein 4","TMX4","56255","23.1","1","17.8","11.2","1.1"
"15400","216028_at","AL049980","AL049980","","","","83.9","65.1","68.1","71.2","83"
"15401","216029_at","AU159412","AU159412","","","","70.3","32.6","6.1","72.4","17"
"15402","216030_s_at","AL049767","AL049767","semenogelin II","SEMG2","6407","2.9","8.9","1.3","2.7","1"
"15403","216031_x_at","T53900","T53900","hematological and neurological expressed 1-like","HN1L","90861","8.6","3.8","26.4","31.2","8"
"15404","216032_s_at","AF091085","AF091085","ERGIC and golgi 3","ERGIC3","51614","421.2","632.2","521.2","466.9","462.8"
"15405","216033_s_at","S74774","S74774","FYN proto-oncogene, Src family tyrosine kinase","FYN","2534","212.5","241.4","324.6","188.4","221"
"15406","216034_at","AA558468","AA558468","zinc finger protein 280A","ZNF280A","129025","51.6","35.2","46.9","74.3","28.5"
"15407","216035_x_at","AV721430","AV721430","transcription factor 7-like 2 (T-cell specific, HMG-box)","TCF7L2","6934","278.3","194.6","242.6","233.1","260.6"
"15408","216036_x_at","AK001734","AK001734","WD and tetratricopeptide repeats 1","WDTC1","23038","68.6","37.1","72.5","87.1","93.2"
"15409","216037_x_at","AA664011","AA664011","transcription factor 7-like 2 (T-cell specific, HMG-box)","TCF7L2","6934","271.1","367.9","356.3","247.8","314"
"15410","216038_x_at","BE965715","BE965715","death-domain associated protein","DAXX","1616","114","70.5","34.4","89.8","46.8"
"15411","216039_at","D38503","D38503","gamma-aminobutyric acid (GABA) A receptor, alpha 2","GABRA2","2555","18.3","8","9.9","13.6","8.3"
"15412","216040_x_at","AK024135","AK024135","","","","45.4","33.9","47.3","32.7","32.2"
"15413","216041_x_at","AK023348","AK023348","granulin","GRN","2896","457.3","523.3","438.1","468","535.1"
"15414","216042_at","AI275938","AI275938","tumor necrosis factor receptor superfamily, member 25","TNFRSF25","8718","100.2","77.1","7.7","67.3","100"
"15415","216043_x_at","AK024135","AK024135","","","","53.1","40.5","31","97.1","52.9"
"15416","216044_x_at","AK027146","AK027146","family with sequence similarity 69, member A","FAM69A","388650","210.3","235.5","368.8","250.5","289.1"
"15417","216045_at","AB011137","AB011137","coiled-coil domain containing 144A","CCDC144A","9720","16.8","17.1","4.8","37.8","2.2"
"15418","216046_at","AL109726","AL109726","","","","31.9","8.6","15.7","8.9","5.9"
"15419","216047_x_at","AL050253","AL050253","seizure related 6 homolog (mouse)-like","SEZ6L","23544","36.2","13.4","5.5","30.2","42"
"15420","216048_s_at","AK023621","AK023621","Rho-related BTB domain containing 3","RHOBTB3","22836","26.6","64","41.2","54.3","30.6"
"15421","216049_at","AK023621","AK023621","Rho-related BTB domain containing 3","RHOBTB3","22836","29.1","55.4","31.6","38.4","29.5"
"15422","216050_at","AK024584","AK024584","","","","14.6","1.5","1","9.3","8.5"
"15423","216051_x_at","AK022045","AK022045","","","","108.3","117.3","82.1","123.8","87.8"
"15424","216052_x_at","AF115765","AF115765","artemin","ARTN","9048","2.8","1.3","2.3","3.9","2.7"
"15425","216053_x_at","AI143919","AI143919","family with sequence similarity 182, member A /// family with sequence similarity 182, member B /// family with sequence similarity 27, member B /// family with sequence similarity 27, member C","FAM182A /// FAM182B /// FAM27B /// FAM27C","284800 /// 728882 /// 100132948 /// 100133121","3.8","9.2","4.4","6","3.3"
"15426","216054_x_at","X58851","X58851","myosin, light chain 4, alkali; atrial, embryonic","MYL4","4635","135.7","63.3","56.5","62.5","77.1"
"15427","216055_at","AK022920","AK022920","platelet-derived growth factor beta polypeptide","PDGFB","5155","51.5","28.8","13","34","35.9"
"15428","216056_at","AW851559","AW851559","CD44 molecule (Indian blood group)","CD44","960","129.1","68.6","63.4","37.2","28.8"
"15429","216057_at","AK021928","AK021928","RAB3 GTPase activating protein subunit 2 (non-catalytic)","RAB3GAP2","25782","6.8","6.5","1.6","1.1","2.2"
"15430","216058_s_at","X65962","X65962","cytochrome P450, family 2, subfamily C, polypeptide 19","CYP2C19","1557","59.1","26","34.2","45.8","28.7"
"15431","216059_at","U02309","U02309","paired box 3","PAX3","5077","7.2","3.7","20","8.4","7.4"
"15432","216060_s_at","AK021890","AK021890","dishevelled associated activator of morphogenesis 1","DAAM1","23002","134.4","237.5","302","379.3","373.5"
"15433","216061_x_at","AU150748","AU150748","platelet-derived growth factor beta polypeptide","PDGFB","5155","80.3","56.4","62.4","83.5","75.8"
"15434","216062_at","AW851559","AW851559","","RP1-68D18.4","","28.9","32.6","15.3","14.2","7.1"
"15435","216063_at","N55205","N55205","hemoglobin, beta pseudogene 1","HBBP1","3044","50.1","29.7","8.4","49.8","27.7"
"15436","216064_s_at","W27131","W27131","aspartylglucosaminidase","AGA","175","38.5","58.8","46.1","41.5","55.6"
"15437","216065_at","AL031228","AL031228","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 4","B3GALT4","8705","9.8","26.2","12.2","19","2.6"
"15438","216066_at","AK024328","AK024328","ATP-binding cassette, sub-family A (ABC1), member 1","ABCA1","19","36.6","6.4","44.9","17.3","10.6"
"15439","216067_at","AU145203","AU145203","","","","8","13.4","16.3","12.9","12.9"
"15440","216068_at","AL110248","AL110248","","","","14.9","15.6","1.4","7.6","14.5"
"15441","216069_at","AL050065","AL050065","protein arginine methyltransferase 2","PRMT2","3275","15","24.1","15.6","15.4","24.5"
"15442","216070_at","AL049331","AL049331","","","","8.7","12.6","10.5","9.8","8.6"
"15443","216071_x_at","AF132033","AF132033","mediator complex subunit 12","MED12","9968","142.7","147.6","182","144.9","125.8"
"15444","216072_at","AL050065","AL050065","/// destrin (actin depolymerizing factor) pseudogene 1","DSTNP1 /// DSTNP1","","37.8","4.8","31.4","4.6","37.9"
"15445","216073_at","AL109678","AL109678","ankyrin repeat domain 34C","ANKRD34C","390616","28.5","16.4","7.7","29.3","13.8"
"15446","216074_x_at","AK001727","AK001727","WW and C2 domain containing 1","WWC1","23286","10","8.7","6.3","6.4","5.3"
"15447","216075_at","AF119418","AF119418","","","","43.8","2.3","17.7","20.7","10.1"
"15448","216076_at","AW445040","AW445040","l(3)mbt-like 1 (Drosophila)","L3MBTL1","26013","9.6","26.6","8.6","8.1","6.3"
"15449","216077_s_at","AW445040","AW445040","l(3)mbt-like 1 (Drosophila)","L3MBTL1","26013","46.8","25","27.5","32.2","29"
"15450","216078_at","AL109681","AL109681","","","","10.9","16.2","4.6","10.3","18.5"
"15451","216079_at","AK022721","AK022721","epilepsy, progressive myoclonus type 2A, Lafora disease (laforin)","EPM2A","7957","24.7","22.2","33.1","23.5","11.9"
"15452","216080_s_at","AC004770","AC004770","fatty acid desaturase 3","FADS3","3995","187","147.7","195.4","206.9","207.9"
"15453","216081_at","AK027151","AK027151","laminin, alpha 4","LAMA4","3910","95.4","92.9","67.4","90.8","71.1"
"15454","216082_at","AK022450","AK022450","sialidase 3 (membrane sialidase)","NEU3","10825","19","10","11.6","24.6","3.3"
"15455","216083_s_at","AK022450","AK022450","sialidase 3 (membrane sialidase)","NEU3","10825","6.8","3.2","2.8","9.1","11.5"
"15456","216084_at","AL080137","AL080137","transmembrane protein C9orf144B pseudogene","FAM205B","389715","5.3","9.7","15","26.3","3.4"
"15457","216085_at","AL080128","AL080128","DKFZP434C153 protein /// obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF","DKFZP434C153 /// OBSCN","26105 /// 84033","49.1","30.1","5.1","29.5","27.4"
"15458","216086_at","AB028977","AB028977","synaptic vesicle glycoprotein 2C","SV2C","22987","9.2","47","16.4","17.2","16"
"15459","216087_at","AL078636","AL078636","","","","8.7","2.5","2.8","2.4","5.8"
"15460","216088_s_at","AL078633","AL078633","proteasome (prosome, macropain) subunit, alpha type, 7","PSMA7","5688","102.9","123.4","153.1","114.8","99.4"
"15461","216089_at","BE877397","BE877397","/// multiple coagulation factor deficiency 2 pseudogene 1","MCFD2P1 /// MCFD2P1","","9.6","1.4","0.6","23.3","12.3"
"15462","216090_x_at","AL078636","AL078636","","","","44.1","1.3","25.1","26.7","27"
"15463","216091_s_at","AF101784","AF101784","beta-transducin repeat containing E3 ubiquitin protein ligase","BTRC","8945","76.2","24.8","56.3","79.9","64.5"
"15464","216092_s_at","AL365347","AL365347","solute carrier family 7 (amino acid transporter light chain, L system), member 8","SLC7A8","23428","167.4","267.7","444.5","255.4","229.3"
"15465","216093_at","AL050053","AL050053","","","","28.1","12.3","15.2","19.5","15.5"
"15466","216094_at","AK025323","AK025323","","","","42.2","48.5","38.7","62.9","52.7"
"15467","216095_x_at","AF057354","AF057354","myotubularin related protein 1","MTMR1","8776","186.6","142.7","140","177.5","134.8"
"15468","216096_s_at","AF064842","AF064842","neurexin 1","NRXN1","9378","25.6","25.4","13.3","43.8","21"
"15469","216097_at","AF090910","AF090910","","","","7.9","10","16.2","12.7","0.7"
"15470","216098_s_at","U86813","U86813","5-hydroxytryptamine (serotonin) receptor 7, adenylate cyclase-coupled /// 5-hydroxytryptamine (serotonin) receptor 7 pseudogene 1","HTR7 /// HTR7P1","3363 /// 93164","2.2","1.9","1.3","3.7","1.3"
"15471","216099_at","U86813","U86813","5-hydroxytryptamine (serotonin) receptor 7 pseudogene 1","HTR7P1","93164","1.6","1.4","2.2","1.4","1.3"
